region,province,city,district,position,candidate_name,last_name,first_name,middle_name,title,party,votes
REGION VIII,LEYTE,MERIDA,LONE,COUNCILOR,"LUZARES, EM",LUZARES,EM,,,PDPLBN,9565
REGION VIII,LEYTE,MERIDA,LONE,COUNCILOR,"DEJON, CAMILO",DEJON,CAMILO,,,PDPLBN,9335
REGION VIII,LEYTE,MERIDA,LONE,COUNCILOR,"PEREZ, BIMBO",PEREZ,BIMBO,,,PDPLBN,9170
REGION VIII,LEYTE,MERIDA,LONE,COUNCILOR,"OYAO, NENFA",OYAO,NENFA,,,PDPLBN,9118
REGION VIII,LEYTE,MERIDA,LONE,COUNCILOR,"MIRALLES, STEPHANIE",MIRALLES,STEPHANIE,,,PDPLBN,8812
REGION VIII,LEYTE,ORMOC,LONE,COUNCILOR,"VILLASENCIO, ROILAND",VILLASENCIO,ROILAND,,,PDPLBN,67794
REGION VIII,LEYTE,ORMOC,LONE,COUNCILOR,"QUILANG, NOLITZ",QUILANG,NOLITZ,,,PDPLBN,66061
REGION VIII,LEYTE,ORMOC,LONE,COUNCILOR,"EVANGELISTA, REY",EVANGELISTA,REY,,,PDPLBN,65954
REGION VIII,LEYTE,ORMOC,LONE,COUNCILOR,"RODRIGUEZ, PEROK",RODRIGUEZ,PEROK,,,PDPLBN,59974
REGION VIII,LEYTE,ORMOC,LONE,COUNCILOR,"YRASTORZA, GOITO",YRASTORZA,GOITO,,,PDPLBN,59920
REGION VIII,LEYTE,ORMOC,LONE,COUNCILOR,"LUCERO, JASPER",LUCERO,JASPER,,,PDPLBN,59622
REGION VIII,LEYTE,ORMOC,LONE,COUNCILOR,"TORRES-RAMA, CAREN",TORRES-RAMA,CAREN,,,PDPLBN,55553
REGION VIII,LEYTE,ORMOC,LONE,COUNCILOR,"KIERULF, EDMUND",KIERULF,EDMUND,,,PDPLBN,55206
REGION VIII,LEYTE,PALO,LONE,COUNCILOR,"SEVILLA, KAP. IAN",SEVILLA,KAP.,IAN,,TINGOG,21286
REGION VIII,LEYTE,PALO,LONE,COUNCILOR,"VILLAS, BUNSOY",VILLAS,BUNSOY,,,TINGOG,16383
REGION VIII,LEYTE,PALO,LONE,COUNCILOR,"UY, CHIQUI",UY,CHIQUI,,,KANP,13869
REGION VIII,LEYTE,PALO,LONE,COUNCILOR,"ROCA, BOYCIE",ROCA,BOYCIE,,,PDPLBN,13698
REGION VIII,LEYTE,PALO,LONE,COUNCILOR,"YGRUBAY, PIPES",YGRUBAY,PIPES,,,PDPLBN,13000
REGION VIII,LEYTE,PALO,LONE,COUNCILOR,"HERNIT, ANTONINO",HERNIT,ANTONINO,,,PDSP,12855
REGION VIII,LEYTE,PALO,LONE,COUNCILOR,"DOLINA, MICHELLE",DOLINA,MICHELLE,,,PDPLBN,11779
REGION VIII,LEYTE,PALO,LONE,COUNCILOR,"PARADO, CASIMERO II",PARADO,CASIMERO,II,,PDPLBN,11219
REGION VIII,LEYTE,PALOMPON,LONE,COUNCILOR,"BENSIG, MARGARITO JR.",BENSIG,MARGARITO,JR.,,PRP,19390
REGION VIII,LEYTE,PALOMPON,LONE,COUNCILOR,"LAURENTE, CADS",LAURENTE,CADS,,,PRP,19230
REGION VIII,LEYTE,PALOMPON,LONE,COUNCILOR,"SUMALINOG, IDAY",SUMALINOG,IDAY,,,PRP,19137
REGION VIII,LEYTE,PALOMPON,LONE,COUNCILOR,"GASPAN, ABAY",GASPAN,ABAY,,,PRP,19105
REGION VIII,LEYTE,PALOMPON,LONE,COUNCILOR,"YAP, ATAN",YAP,ATAN,,,PRP,19048
REGION VIII,LEYTE,PALOMPON,LONE,COUNCILOR,"BONGHANOY, CONSOY",BONGHANOY,CONSOY,,,PRP,18957
REGION VIII,LEYTE,PALOMPON,LONE,COUNCILOR,"BREGAUDIT, BART",BREGAUDIT,BART,,,PRP,18858
REGION VIII,LEYTE,PALOMPON,LONE,COUNCILOR,"PACALDO, EDIK",PACALDO,EDIK,,,PRP,18595
REGION VIII,LEYTE,PASTRANA,LONE,COUNCILOR,"TOBILLA, RODEL",TOBILLA,RODEL,,,IND,6986
REGION VIII,LEYTE,PASTRANA,LONE,COUNCILOR,"CARIAN, GERRY",CARIAN,GERRY,,,PDPLBN,6503
REGION VIII,LEYTE,PASTRANA,LONE,COUNCILOR,"DIOLA, ELANG",DIOLA,ELANG,,,PDPLBN,5912
REGION VIII,LEYTE,PASTRANA,LONE,COUNCILOR,"TAN, REX",TAN,REX,,,PRP,5882
REGION VIII,LEYTE,PASTRANA,LONE,COUNCILOR,"OPINIANO, ABO",OPINIANO,ABO,,,PRP,5288
REGION VIII,LEYTE,PASTRANA,LONE,COUNCILOR,"BOHOL, ELVIRA",BOHOL,ELVIRA,,,PRP,5150
REGION VIII,LEYTE,PASTRANA,LONE,COUNCILOR,"LETRODO, NATHAN",LETRODO,NATHAN,,,PDPLBN,4983
REGION VIII,LEYTE,PASTRANA,LONE,COUNCILOR,"VILLABLANCA, LOIDA",VILLABLANCA,LOIDA,,,PDPLBN,4888
REGION VIII,LEYTE,SAN ISIDRO,LONE,COUNCILOR,"CABAHUG, VICVIC",CABAHUG,VICVIC,,,UNA,13904
REGION VIII,LEYTE,SAN ISIDRO,LONE,COUNCILOR,"PIAMONTE, LANDO",PIAMONTE,LANDO,,,UNA,10955
REGION VIII,LEYTE,SAN ISIDRO,LONE,COUNCILOR,"VILLARINO, JUMBO JUMBO",VILLARINO,JUMBO,JUMBO,,UNA,10869
REGION VIII,LEYTE,SAN ISIDRO,LONE,COUNCILOR,"APACIBLE, PISYONG",APACIBLE,PISYONG,,,UNA,10718
REGION VIII,LEYTE,SAN ISIDRO,LONE,COUNCILOR,"LUMAPAK, TATA",LUMAPAK,TATA,,,UNA,10262
REGION VIII,LEYTE,SAN ISIDRO,LONE,COUNCILOR,"BASILAN, AILENE",BASILAN,AILENE,,,UNA,10249
REGION VIII,LEYTE,SAN ISIDRO,LONE,COUNCILOR,"RODAJE, DANTE",RODAJE,DANTE,,,UNA,10031
REGION VIII,LEYTE,SAN ISIDRO,LONE,COUNCILOR,"ENRIQUEZ, DIT-DIT",ENRIQUEZ,DIT-DIT,,,UNA,9751
REGION VIII,LEYTE,SAN MIGUEL,LONE,COUNCILOR,"LAPIDARIO, CHAD",LAPIDARIO,CHAD,,,LAKAS,7101
REGION VIII,LEYTE,SAN MIGUEL,LONE,COUNCILOR,"BRAZIL, PROS",BRAZIL,PROS,,,TINGOG,6669
REGION VIII,LEYTE,SAN MIGUEL,LONE,COUNCILOR,"GUY, DATOY",GUY,DATOY,,,TINGOG,6530
REGION VIII,LEYTE,SAN MIGUEL,LONE,COUNCILOR,"ASIS, ONIK",ASIS,ONIK,,,LAKAS,6395
REGION VIII,LEYTE,SAN MIGUEL,LONE,COUNCILOR,"BABIANO, OTE",BABIANO,OTE,,,TINGOG,6239
REGION VIII,LEYTE,SAN MIGUEL,LONE,COUNCILOR,"AGNER, RUBEN",AGNER,RUBEN,,,LAKAS,5761
REGION VIII,LEYTE,SAN MIGUEL,LONE,COUNCILOR,"BRAZIL, THELMA",BRAZIL,THELMA,,,IND,5746
REGION VIII,LEYTE,SAN MIGUEL,LONE,COUNCILOR,"ESPOS, LETTY-ASIS",ESPOS,LETTY-ASIS,,,LAKAS,5661
REGION VIII,LEYTE,SANTA FE,LONE,COUNCILOR,"ENAGE, AMIEL",ENAGE,AMIEL,,,IND,5936
REGION VIII,LEYTE,SANTA FE,LONE,COUNCILOR,"AJETO, RODEL",AJETO,RODEL,,,PDPLBN,5895
REGION VIII,LEYTE,SANTA FE,LONE,COUNCILOR,"PETILLA, ALVIN",PETILLA,ALVIN,,,PDPLBN,5843
REGION VIII,LEYTE,SANTA FE,LONE,COUNCILOR,"ESMERO, GENY",ESMERO,GENY,,,LAKAS,5670
REGION VIII,LEYTE,SANTA FE,LONE,COUNCILOR,"CHUCA, AGNES",CHUCA,AGNES,,,LAKAS,5602
REGION VIII,LEYTE,SANTA FE,LONE,COUNCILOR,"SALCEDA, EDGAR",SALCEDA,EDGAR,,,TINGOG,5395
REGION VIII,LEYTE,SANTA FE,LONE,COUNCILOR,"FAJARDO, RICARDO",FAJARDO,RICARDO,,,IND,5254
REGION VIII,LEYTE,SANTA FE,LONE,COUNCILOR,"ARUTA, LARRY",ARUTA,LARRY,,,TINGOG,5158
REGION VIII,LEYTE,TABANGO,LONE,COUNCILOR,"VOSOTROS, JOSE WELSON",VOSOTROS,JOSE,WELSON,,AKSYON,11007
REGION VIII,LEYTE,TABANGO,LONE,COUNCILOR,"MERONTOS, RICHARD",MERONTOS,RICHARD,,,AKSYON,9772
REGION VIII,LEYTE,TABANGO,LONE,COUNCILOR,"VELOSO, LUIS GABRIEL",VELOSO,LUIS,GABRIEL,,AKSYON,9179
REGION VIII,LEYTE,TABANGO,LONE,COUNCILOR,"ROBLES, JOEL ERME",ROBLES,JOEL,ERME,,AKSYON,8733
REGION VIII,LEYTE,TABANGO,LONE,COUNCILOR,"VELOSO, KIRSTY",VELOSO,KIRSTY,,,AKSYON,8510
REGION VIII,LEYTE,TABANGO,LONE,COUNCILOR,"MANRIQUEZ, HERBERT",MANRIQUEZ,HERBERT,,,AKSYON,8375
REGION VIII,LEYTE,TABANGO,LONE,COUNCILOR,"BARING, WILLY",BARING,WILLY,,,NUP,8233
REGION VIII,LEYTE,TABANGO,LONE,COUNCILOR,"OCUBILLO, TATING",OCUBILLO,TATING,,,NPC,7994
REGION VIII,LEYTE,TABONTABON,LONE,COUNCILOR,"BIBAR, HERMAN",BIBAR,HERMAN,,,AKSYON,3623
REGION VIII,LEYTE,TABONTABON,LONE,COUNCILOR,"FERNANDEZ, JOJI",FERNANDEZ,JOJI,,,AKSYON,3208
REGION VIII,LEYTE,TABONTABON,LONE,COUNCILOR,"REDOÑA, JERIC",REDOÑA,JERIC,,,NPC,3107
REGION VIII,LEYTE,TABONTABON,LONE,COUNCILOR,"CONDE, JERRY GWEN",CONDE,JERRY,GWEN,,NPC,3062
REGION VIII,LEYTE,TABONTABON,LONE,COUNCILOR,"BALAIS, DANNY",BALAIS,DANNY,,,NPC,2933
REGION VIII,LEYTE,TABONTABON,LONE,COUNCILOR,"LOBRIGO, EMBIN",LOBRIGO,EMBIN,,,NPC,2927
REGION VIII,LEYTE,TABONTABON,LONE,COUNCILOR,"GAMEZ, JINKY",GAMEZ,JINKY,,,AKSYON,2874
REGION VIII,LEYTE,TABONTABON,LONE,COUNCILOR,"BALDERIAN, DENZ",BALDERIAN,DENZ,,,PDPLBN,2815
REGION VIII,LEYTE,TACLOBAN,LONE,COUNCILOR,"UY, JERRY",UY,JERRY,,,KANP,60477
REGION VIII,LEYTE,TACLOBAN,LONE,COUNCILOR,"CHUA, EDWARD FREDERICK",CHUA,EDWARD,FREDERICK,,AKSYON,60065
REGION VIII,LEYTE,TACLOBAN,LONE,COUNCILOR,"CASAL, ELVIE",CASAL,ELVIE,,,NP,59015
REGION VIII,LEYTE,TACLOBAN,LONE,COUNCILOR,"MALAKI, EDSON",MALAKI,EDSON,,,NP,52546
REGION VIII,LEYTE,TACLOBAN,LONE,COUNCILOR,"GRAFIL, AIMEE",GRAFIL,AIMEE,,,NP,49276
REGION VIII,LEYTE,TACLOBAN,LONE,COUNCILOR,"BAHIN, LEO",BAHIN,LEO,,,TINGOG,46387
REGION VIII,LEYTE,TACLOBAN,LONE,COUNCILOR,"GRANADOS, YANYAN",GRANADOS,YANYAN,,,NP,46338
REGION VIII,LEYTE,TACLOBAN,LONE,COUNCILOR,"GRANADOS, TATA",GRANADOS,TATA,,,NP,45696
REGION VIII,LEYTE,TANAUAN,LONE,COUNCILOR,"MAGDALAGA, JAN ELMER",MAGDALAGA,JAN,ELMER,,IND,22024
REGION VIII,LEYTE,TANAUAN,LONE,COUNCILOR,"MORABE, MAE JANE",MORABE,MAE,JANE,,NPC,19811
REGION VIII,LEYTE,TANAUAN,LONE,COUNCILOR,"MERILO, BANJO",MERILO,BANJO,,,NPC,15351
REGION VIII,LEYTE,TANAUAN,LONE,COUNCILOR,"CINCO, PAUL",CINCO,PAUL,,,LDP,13411
REGION VIII,LEYTE,TANAUAN,LONE,COUNCILOR,"CREER, JOSIE",CREER,JOSIE,,,NPC,13281
REGION VIII,LEYTE,TANAUAN,LONE,COUNCILOR,"ESPADA, ISAGANI",ESPADA,ISAGANI,,,IND,12100
REGION VIII,LEYTE,TANAUAN,LONE,COUNCILOR,"BORJA, JASMIN",BORJA,JASMIN,,,NPC,11288
REGION VIII,LEYTE,TANAUAN,LONE,COUNCILOR,"FIEL, CHEAN-TIU",FIEL,CHEAN-TIU,,,LDP,9830
REGION VIII,LEYTE,TOLOSA,LONE,COUNCILOR,"BELTRAN, FELICITO III",BELTRAN,FELICITO,III,,IND,7240
REGION VIII,LEYTE,TOLOSA,LONE,COUNCILOR,"MARTINEZ, MANNY",MARTINEZ,MANNY,,,PDPLBN,7028
REGION VIII,LEYTE,TOLOSA,LONE,COUNCILOR,"ZABALA, TATA",ZABALA,TATA,,,TINGOG,6537
REGION VIII,LEYTE,TOLOSA,LONE,COUNCILOR,"BALLEDO, MANUEL",BALLEDO,MANUEL,,,IND,6524
REGION VIII,LEYTE,TOLOSA,LONE,COUNCILOR,"CANONIGO, FIEL",CANONIGO,FIEL,,,PDPLBN,6074
REGION VIII,LEYTE,TOLOSA,LONE,COUNCILOR,"PUNDAVELA, JUMBO",PUNDAVELA,JUMBO,,,PFP,6040
REGION VIII,LEYTE,TOLOSA,LONE,COUNCILOR,"LUMBRE, BOBOY",LUMBRE,BOBOY,,,IND,5943
REGION VIII,LEYTE,TOLOSA,LONE,COUNCILOR,"CINCO, LOL-LOL",CINCO,LOL-LOL,,,PDPLBN,5785
REGION VIII,LEYTE,TUNGA,LONE,COUNCILOR,"REQUIEZ, MARTIN",REQUIEZ,MARTIN,,,NPC,3433
REGION VIII,LEYTE,TUNGA,LONE,COUNCILOR,"LABARDA, BOY",LABARDA,BOY,,,PDPLBN,3239
REGION VIII,LEYTE,TUNGA,LONE,COUNCILOR,"ARINTOC, JOSELITO",ARINTOC,JOSELITO,,,PDPLBN,3084
REGION VIII,LEYTE,TUNGA,LONE,COUNCILOR,"PONFERRADA, LEMUEL",PONFERRADA,LEMUEL,,,PDPLBN,3079
REGION VIII,LEYTE,TUNGA,LONE,COUNCILOR,"CATALO, MAYET",CATALO,MAYET,,,PDPLBN,2884
REGION VIII,LEYTE,TUNGA,LONE,COUNCILOR,"ERGINA, REX",ERGINA,REX,,,PDPLBN,2883
REGION VIII,LEYTE,TUNGA,LONE,COUNCILOR,"URIBE, JOSE CAPOPORO",URIBE,JOSE,CAPOPORO,,PDPLBN,2770
REGION VIII,LEYTE,TUNGA,LONE,COUNCILOR,"SARI, BINOY",SARI,BINOY,,,PDPLBN,2739
REGION VIII,LEYTE,VILLABA,LONE,COUNCILOR,"LARRAZABAL, JULCA",LARRAZABAL,JULCA,,,NUP,15436
REGION VIII,LEYTE,VILLABA,LONE,COUNCILOR,"SUMAPIG, LETTY",SUMAPIG,LETTY,,,NUP,12528
REGION VIII,LEYTE,VILLABA,LONE,COUNCILOR,"CASAS, FELIPE SR.",CASAS,FELIPE,SR.,,NUP,11966
REGION VIII,LEYTE,VILLABA,LONE,COUNCILOR,"UMPAD, MERIAM",UMPAD,MERIAM,,,NUP,11727
REGION VIII,LEYTE,VILLABA,LONE,COUNCILOR,"COMPRA, ROQUE",COMPRA,ROQUE,,,NUP,11364
REGION VIII,LEYTE,VILLABA,LONE,COUNCILOR,"INOPIQUEZ, NEL",INOPIQUEZ,NEL,,,NPC,11212
REGION VIII,LEYTE,VILLABA,LONE,COUNCILOR,"ENEVOLDSEN, ELLY MARIA",ENEVOLDSEN,ELLY,MARIA,,NUP,11054
REGION VIII,LEYTE,VILLABA,LONE,COUNCILOR,"BAAY, INDOY",BAAY,INDOY,,,NUP,10492
BARMM,MAGUINDANAO,AMPATUAN,LONE,COUNCILOR,"SANGKI, SAMNON",SANGKI,SAMNON,,,NP,6801
BARMM,MAGUINDANAO,AMPATUAN,LONE,COUNCILOR,"SANGKI, HANON",SANGKI,HANON,,,NP,6374
BARMM,MAGUINDANAO,AMPATUAN,LONE,COUNCILOR,"SANGKI, RAMLA",SANGKI,RAMLA,,BAI,NP,6024
BARMM,MAGUINDANAO,AMPATUAN,LONE,COUNCILOR,"ADZIS, WATA JR.",ADZIS,WATA,JR.,DATU,NP,5991
BARMM,MAGUINDANAO,AMPATUAN,LONE,COUNCILOR,"MALANG, BAINOT",MALANG,BAINOT,,,NP,5909
BARMM,MAGUINDANAO,AMPATUAN,LONE,COUNCILOR,"SANGKI, SAMALUDIN",SANGKI,SAMALUDIN,,,NP,5045
BARMM,MAGUINDANAO,AMPATUAN,LONE,COUNCILOR,"RODRIGUEZ, ROMMEL",RODRIGUEZ,ROMMEL,,,NP,4841
BARMM,MAGUINDANAO,AMPATUAN,LONE,COUNCILOR,"TAGAL, LUIS",TAGAL,LUIS,,,NP,4391
BARMM,MAGUINDANAO,BARIRA,LONE,COUNCILOR,"HADJIRACMAN, RAJIB",HADJIRACMAN,RAJIB,,,UBJP,7926
BARMM,MAGUINDANAO,BARIRA,LONE,COUNCILOR,"MACAUYAG, JAMEL",MACAUYAG,JAMEL,,,IND,6756
BARMM,MAGUINDANAO,BARIRA,LONE,COUNCILOR,"AMATONDING, MAHADI",AMATONDING,MAHADI,,,NP,6458
BARMM,MAGUINDANAO,BARIRA,LONE,COUNCILOR,"DIMASANGKAY, ABDULGANI",DIMASANGKAY,ABDULGANI,,,UBJP,6329
BARMM,MAGUINDANAO,BARIRA,LONE,COUNCILOR,"TOMAWIS, MAROHOM",TOMAWIS,MAROHOM,,,NP,6042
BARMM,MAGUINDANAO,BARIRA,LONE,COUNCILOR,"TOMAWIS, BOCARI",TOMAWIS,BOCARI,,,AKSYON,5941
BARMM,MAGUINDANAO,BARIRA,LONE,COUNCILOR,"MALAMBUT, MACKO",MALAMBUT,MACKO,,,UBJP,5743
BARMM,MAGUINDANAO,BARIRA,LONE,COUNCILOR,"BRIE, NORHAYA",BRIE,NORHAYA,,,UBJP,5583
BARMM,MAGUINDANAO,BULDON,LONE,COUNCILOR,"PANGUNOTAN, CAIRODEN",PANGUNOTAN,CAIRODEN,,,NP,13748
BARMM,MAGUINDANAO,BULDON,LONE,COUNCILOR,"ABDULLAH, ANWAR",ABDULLAH,ANWAR,,,NP,13705
BARMM,MAGUINDANAO,BULDON,LONE,COUNCILOR,"DIRON, ESMAIL",DIRON,ESMAIL,,,NP,13493
BARMM,MAGUINDANAO,BULDON,LONE,COUNCILOR,"TOMAWIS, MANUA",TOMAWIS,MANUA,,,NP,13192
BARMM,MAGUINDANAO,BULDON,LONE,COUNCILOR,"MANALAO, MCARTHUR",MANALAO,MCARTHUR,,,NP,13078
BARMM,MAGUINDANAO,BULDON,LONE,COUNCILOR,"SARANGA, MONISA",SARANGA,MONISA,,,IND,12971
BARMM,MAGUINDANAO,BULDON,LONE,COUNCILOR,"ALI, KUSAIN",ALI,KUSAIN,,,NP,12497
BARMM,MAGUINDANAO,BULDON,LONE,COUNCILOR,"MANGORAMAS, ZURAIDA",MANGORAMAS,ZURAIDA,,,NP,12424
BARMM,MAGUINDANAO,BULUAN,LONE,COUNCILOR,"MANGUDADATU, ATE GRACE",MANGUDADATU,ATE,GRACE,,UBJP,21869
BARMM,MAGUINDANAO,BULUAN,LONE,COUNCILOR,"MANGUDADATU, SALI",MANGUDADATU,SALI,,,UBJP,20369
BARMM,MAGUINDANAO,BULUAN,LONE,COUNCILOR,"SALENDAB, ALI",SALENDAB,ALI,,DATU,UBJP,19276
BARMM,MAGUINDANAO,BULUAN,LONE,COUNCILOR,"MUTIN, MANGKO",MUTIN,MANGKO,,,UBJP,17618
BARMM,MAGUINDANAO,BULUAN,LONE,COUNCILOR,"ALAMADA, MOHAMAD",ALAMADA,MOHAMAD,,,UBJP,17577
BARMM,MAGUINDANAO,BULUAN,LONE,COUNCILOR,"MANGUDADATU, SINGGON",MANGUDADATU,SINGGON,,,UBJP,17278
BARMM,MAGUINDANAO,BULUAN,LONE,COUNCILOR,"PIANG, AKBAR",PIANG,AKBAR,,,PDDS,16994
BARMM,MAGUINDANAO,BULUAN,LONE,COUNCILOR,"MAKASINDIG, RASID",MAKASINDIG,RASID,,,UBJP,16724
BARMM,MAGUINDANAO,COTABATO,LONE,COUNCILOR,"FORMENTO, POPOY",FORMENTO,POPOY,,,UBJP,33548
BARMM,MAGUINDANAO,COTABATO,LONE,COUNCILOR,"ABU, HUNYN",ABU,HUNYN,,,UBJP,29120
BARMM,MAGUINDANAO,COTABATO,LONE,COUNCILOR,"PASAWIRAN, MAROUF",PASAWIRAN,MAROUF,,,UBJP,28205
BARMM,MAGUINDANAO,COTABATO,LONE,COUNCILOR,"GUIANI, JAYJAY",GUIANI,JAYJAY,,,NPC,28099
BARMM,MAGUINDANAO,COTABATO,LONE,COUNCILOR,"USMAN, ABDULRAKIM",USMAN,ABDULRAKIM,,,UBJP,27693
BARMM,MAGUINDANAO,COTABATO,LONE,COUNCILOR,"MIDTIMBANG, GUIADZURI II",MIDTIMBANG,GUIADZURI,II,,UBJP,26608
BARMM,MAGUINDANAO,COTABATO,LONE,COUNCILOR,"TAHA, KUSIN",TAHA,KUSIN,,,UBJP,26193
BARMM,MAGUINDANAO,COTABATO,LONE,COUNCILOR,"ALI, HENJIE",ALI,HENJIE,,,UBJP,25570
BARMM,MAGUINDANAO,DATU ABDULLAH SANGKI,LONE,COUNCILOR,"GUMANA, NOLI",GUMANA,NOLI,,,NP,18966
BARMM,MAGUINDANAO,DATU ABDULLAH SANGKI,LONE,COUNCILOR,"SANGKI-ABUTAZIL, AN-AN",SANGKI-ABUTAZIL,AN-AN,,,NP,18568
BARMM,MAGUINDANAO,DATU ABDULLAH SANGKI,LONE,COUNCILOR,"SANGKI, SUAD",SANGKI,SUAD,,,NP,18401
BARMM,MAGUINDANAO,DATU ABDULLAH SANGKI,LONE,COUNCILOR,"BAGUINDA, SALAHUDIN",BAGUINDA,SALAHUDIN,,,NP,17608
BARMM,MAGUINDANAO,DATU ABDULLAH SANGKI,LONE,COUNCILOR,"MABANG, SUHARTO",MABANG,SUHARTO,,,NP,17294
BARMM,MAGUINDANAO,DATU ABDULLAH SANGKI,LONE,COUNCILOR,"ETERNO, ANATHOLLY IAN",ETERNO,ANATHOLLY,IAN,,NP,17158
BARMM,MAGUINDANAO,DATU ABDULLAH SANGKI,LONE,COUNCILOR,"MAMISON, UMBOS",MAMISON,UMBOS,,DATU,NP,17044
BARMM,MAGUINDANAO,DATU ABDULLAH SANGKI,LONE,COUNCILOR,"SANGKI, KHADAFFI",SANGKI,KHADAFFI,,,NP,16609
BARMM,MAGUINDANAO,DATU ANGGAL MIDTIMBANG,LONE,COUNCILOR,"MIDTIMBANG, EBRAHIM JR.",MIDTIMBANG,EBRAHIM,JR.,,NP,11329
BARMM,MAGUINDANAO,DATU ANGGAL MIDTIMBANG,LONE,COUNCILOR,"GULAM, KILAW",GULAM,KILAW,,,NP,8727
BARMM,MAGUINDANAO,DATU ANGGAL MIDTIMBANG,LONE,COUNCILOR,"AKMAD, AMILIL",AKMAD,AMILIL,,,NP,8187
BARMM,MAGUINDANAO,DATU ANGGAL MIDTIMBANG,LONE,COUNCILOR,"SULTAN, SANDIALE",SULTAN,SANDIALE,,,NP,8056
BARMM,MAGUINDANAO,DATU ANGGAL MIDTIMBANG,LONE,COUNCILOR,"KASAN, EBRAHIM",KASAN,EBRAHIM,,,NP,7679
BARMM,MAGUINDANAO,DATU ANGGAL MIDTIMBANG,LONE,COUNCILOR,"PACO, SILONGAN",PACO,SILONGAN,,,NP,6619
BARMM,MAGUINDANAO,DATU ANGGAL MIDTIMBANG,LONE,COUNCILOR,"MASUKAT, GUIAMALUDIN",MASUKAT,GUIAMALUDIN,,,NP,6559
BARMM,MAGUINDANAO,DATU ANGGAL MIDTIMBANG,LONE,COUNCILOR,"KAWILAN, BASER",KAWILAN,BASER,,,NP,5859
BARMM,MAGUINDANAO,DATU BLAH T SINSUAT,LONE,COUNCILOR,"SINSUAT, MIKHAELA MARSHA",SINSUAT,MIKHAELA,MARSHA,,UBJP,9966
BARMM,MAGUINDANAO,DATU BLAH T SINSUAT,LONE,COUNCILOR,"SINSUAT, ALLAN",SINSUAT,ALLAN,,DATU,UBJP,9434
BARMM,MAGUINDANAO,DATU BLAH T SINSUAT,LONE,COUNCILOR,"SINSUAT, BIL",SINSUAT,BIL,,DATU,UBJP,8693
BARMM,MAGUINDANAO,DATU BLAH T SINSUAT,LONE,COUNCILOR,"KUGA, SHAIDIN",KUGA,SHAIDIN,,,UBJP,8538
BARMM,MAGUINDANAO,DATU BLAH T SINSUAT,LONE,COUNCILOR,"MUSTAPHA, GAMASSY",MUSTAPHA,GAMASSY,,,UBJP,8527
BARMM,MAGUINDANAO,DATU BLAH T SINSUAT,LONE,COUNCILOR,"TALIB, MANTINGAN",TALIB,MANTINGAN,,,UBJP,8499
BARMM,MAGUINDANAO,DATU BLAH T SINSUAT,LONE,COUNCILOR,"MAMA, DATUDIDO",MAMA,DATUDIDO,,,UBJP,8471
BARMM,MAGUINDANAO,DATU BLAH T SINSUAT,LONE,COUNCILOR,"EMPAL, ALDRIN",EMPAL,ALDRIN,,,UBJP,8370
BARMM,MAGUINDANAO,DATU HOFFER AMPATUAN,LONE,COUNCILOR,AMPATUAN-SAMAMA,AMPATUAN-SAMAMA,,,BAI,NP,8201
BARMM,MAGUINDANAO,DATU HOFFER AMPATUAN,LONE,COUNCILOR,"UPAM, NORHUDA",UPAM,NORHUDA,,,NP,8194
BARMM,MAGUINDANAO,DATU HOFFER AMPATUAN,LONE,COUNCILOR,"AMPATUAN, PANDAG",AMPATUAN,PANDAG,,,NP,6580
BARMM,MAGUINDANAO,DATU HOFFER AMPATUAN,LONE,COUNCILOR,"AMPATUAN, AKAS",AMPATUAN,AKAS,,,NP,6390
BARMM,MAGUINDANAO,DATU HOFFER AMPATUAN,LONE,COUNCILOR,"KAHAL, HARON",KAHAL,HARON,,,NP,6048
BARMM,MAGUINDANAO,DATU HOFFER AMPATUAN,LONE,COUNCILOR,"ALI, DAODI",ALI,DAODI,,,NP,5516
BARMM,MAGUINDANAO,DATU HOFFER AMPATUAN,LONE,COUNCILOR,"AMPATUAN, NORODIN",AMPATUAN,NORODIN,,,NP,5322
BARMM,MAGUINDANAO,DATU HOFFER AMPATUAN,LONE,COUNCILOR,"DIAN, TANO",DIAN,TANO,,,NP,4968
BARMM,MAGUINDANAO,DATU ODIN SINSUAT,LONE,COUNCILOR,"SINSUAT, MOHAMMAD",SINSUAT,MOHAMMAD,,DATU,NP,29930
BARMM,MAGUINDANAO,DATU ODIN SINSUAT,LONE,COUNCILOR,"SINSUAT-BIRUAR, THALIA",SINSUAT-BIRUAR,THALIA,,BAI,NP,24424
BARMM,MAGUINDANAO,DATU ODIN SINSUAT,LONE,COUNCILOR,"ABAS, SOPHIA",ABAS,SOPHIA,,,NP,23534
BARMM,MAGUINDANAO,DATU ODIN SINSUAT,LONE,COUNCILOR,"SINSUAT, ALIH JABBAR",SINSUAT,ALIH,JABBAR,DATU,NP,23221
BARMM,MAGUINDANAO,DATU ODIN SINSUAT,LONE,COUNCILOR,"AMBOLODTO, UMBRA",AMBOLODTO,UMBRA,,DATU,NP,22633
BARMM,MAGUINDANAO,DATU ODIN SINSUAT,LONE,COUNCILOR,"NUR, MOKAMAD",NUR,MOKAMAD,,,NP,20614
BARMM,MAGUINDANAO,DATU ODIN SINSUAT,LONE,COUNCILOR,"MOHAMAD, ANDY",MOHAMAD,ANDY,,DATU,NP,19769
