region,province,city,district,position,candidate_name,last_name,first_name,middle_name,title,party,votes
REGION V,CAMARINES NORTE,LABO,LONE,COUNCILOR,"ANDAYA, EVARISTO",ANDAYA,EVARISTO,,,NUP,17679
REGION V,CAMARINES NORTE,LABO,LONE,COUNCILOR,"OCO, NORMAN JOHN",OCO,NORMAN,JOHN,,NUP,15758
REGION V,CAMARINES NORTE,LABO,LONE,COUNCILOR,"BANING, LEONARDO",BANING,LEONARDO,,,PDPLBN,15082
REGION V,CAMARINES NORTE,MERCEDES,LONE,COUNCILOR,"ONG, NOEL",ONG,NOEL,,,PDPLBN,12425
REGION V,CAMARINES NORTE,MERCEDES,LONE,COUNCILOR,"VILLAMARZO, CHARLIE",VILLAMARZO,CHARLIE,,,PDPLBN,10548
REGION V,CAMARINES NORTE,MERCEDES,LONE,COUNCILOR,"KING, JESUS",KING,JESUS,,,PDPLBN,9736
REGION V,CAMARINES NORTE,MERCEDES,LONE,COUNCILOR,"NAEL, RUEL",NAEL,RUEL,,,NUP,9588
REGION V,CAMARINES NORTE,MERCEDES,LONE,COUNCILOR,"BAUTISTA, RAYMOND",BAUTISTA,RAYMOND,,,NUP,9398
REGION V,CAMARINES NORTE,MERCEDES,LONE,COUNCILOR,"RAMOS, FRANKIE",RAMOS,FRANKIE,,,NUP,9374
REGION V,CAMARINES NORTE,MERCEDES,LONE,COUNCILOR,"BALANE, PRINCESS",BALANE,PRINCESS,,,PDPLBN,9370
REGION V,CAMARINES NORTE,MERCEDES,LONE,COUNCILOR,"IBASCO, COLEN",IBASCO,COLEN,,,PDPLBN,9367
REGION V,CAMARINES NORTE,PARACALE,LONE,COUNCILOR,"ALCALA, EDGAR",ALCALA,EDGAR,,,PDPLBN,13713
REGION V,CAMARINES NORTE,PARACALE,LONE,COUNCILOR,"OCO, AMIE",OCO,AMIE,,,IND,11700
REGION V,CAMARINES NORTE,PARACALE,LONE,COUNCILOR,"MANARANG, RICKY",MANARANG,RICKY,,,KB,11013
REGION V,CAMARINES NORTE,PARACALE,LONE,COUNCILOR,"OCO, ABEL",OCO,ABEL,,,NUP,10884
REGION V,CAMARINES NORTE,PARACALE,LONE,COUNCILOR,"PALMA, KUYA RAMON",PALMA,KUYA,RAMON,,NUP,10610
REGION V,CAMARINES NORTE,PARACALE,LONE,COUNCILOR,"MANARANG, CM",MANARANG,CM,,,NUP,10226
REGION V,CAMARINES NORTE,PARACALE,LONE,COUNCILOR,"SAN LUIS, DARWIN",SAN LUIS,DARWIN,,,PDPLBN,9900
REGION V,CAMARINES NORTE,PARACALE,LONE,COUNCILOR,"MOYA, ZALDY",MOYA,ZALDY,,,NUP,9328
REGION V,CAMARINES NORTE,SAN LORENZO RUIZ IMELDA,LONE,COUNCILOR,"ESTRAVEZ, JULY",ESTRAVEZ,JULY,,,PDPLBN,4169
REGION V,CAMARINES NORTE,SAN LORENZO RUIZ IMELDA,LONE,COUNCILOR,"NAGERA, BENSA",NAGERA,BENSA,,,NUP,3911
REGION V,CAMARINES NORTE,SAN LORENZO RUIZ IMELDA,LONE,COUNCILOR,"MACALE, REY MAR",MACALE,REY,MAR,,PDPLBN,3792
REGION V,CAMARINES NORTE,SAN LORENZO RUIZ IMELDA,LONE,COUNCILOR,"QUIBRAL, ALLAN",QUIBRAL,ALLAN,,,NUP,3751
REGION V,CAMARINES NORTE,SAN LORENZO RUIZ IMELDA,LONE,COUNCILOR,"GUINTO, ADMIN-AAM",GUINTO,ADMIN-AAM,,,PDPLBN,3551
REGION V,CAMARINES NORTE,SAN LORENZO RUIZ IMELDA,LONE,COUNCILOR,"QUIBRAL, FELIX",QUIBRAL,FELIX,,,NUP,3517
REGION V,CAMARINES NORTE,SAN LORENZO RUIZ IMELDA,LONE,COUNCILOR,"JOVELO, DERICK",JOVELO,DERICK,,,PDPLBN,3210
REGION V,CAMARINES NORTE,SAN LORENZO RUIZ IMELDA,LONE,COUNCILOR,"PATRICIO, JESUS",PATRICIO,JESUS,,,PDPLBN,2990
REGION V,CAMARINES NORTE,SAN VICENTE,LONE,COUNCILOR,"MAGANA, MERCY",MAGANA,MERCY,,,PDPLBN,3596
REGION V,CAMARINES NORTE,SAN VICENTE,LONE,COUNCILOR,"VILLAMIN, ANALET",VILLAMIN,ANALET,,,PDPLBN,3219
REGION V,CAMARINES NORTE,SAN VICENTE,LONE,COUNCILOR,"DAMES, ARA",DAMES,ARA,,,PDPLBN,3151
REGION V,CAMARINES NORTE,SAN VICENTE,LONE,COUNCILOR,"ASIS, HIEDE",ASIS,HIEDE,,,PDPLBN,3137
REGION V,CAMARINES NORTE,SAN VICENTE,LONE,COUNCILOR,"SAN JUAN, EMIE",SAN JUAN,EMIE,,,PDPLBN,2883
REGION V,CAMARINES NORTE,SAN VICENTE,LONE,COUNCILOR,"PALMA, PER",PALMA,PER,,,PDPLBN,2744
REGION V,CAMARINES NORTE,SAN VICENTE,LONE,COUNCILOR,"GIRADO, JOJO",GIRADO,JOJO,,,PDPLBN,2733
REGION V,CAMARINES NORTE,SAN VICENTE,LONE,COUNCILOR,"GONZALES, NESTOR",GONZALES,NESTOR,,,NUP,2509
REGION V,CAMARINES NORTE,SANTA ELENA,LONE,COUNCILOR,"ARGARIN, DARWIN",ARGARIN,DARWIN,,,NUP,11096
REGION V,CAMARINES NORTE,SANTA ELENA,LONE,COUNCILOR,"MENDOZA, KUYA HOWARD",MENDOZA,KUYA,HOWARD,,NUP,9487
REGION V,CAMARINES NORTE,SANTA ELENA,LONE,COUNCILOR,"FERMO, CEL",FERMO,CEL,,,NUP,8994
REGION V,CAMARINES NORTE,SANTA ELENA,LONE,COUNCILOR,"BACTOL, CECILIO",BACTOL,CECILIO,,,PDPLBN,8933
REGION V,CAMARINES NORTE,SANTA ELENA,LONE,COUNCILOR,"LAGAMAYO, RAMIL",LAGAMAYO,RAMIL,,,PDPLBN,8566
REGION V,CAMARINES NORTE,SANTA ELENA,LONE,COUNCILOR,"LEYNES, ARNOLD",LEYNES,ARNOLD,,,PDPLBN,8445
REGION V,CAMARINES NORTE,SANTA ELENA,LONE,COUNCILOR,"SIBULO, MYRNA",SIBULO,MYRNA,,,PDPLBN,7885
REGION V,CAMARINES NORTE,SANTA ELENA,LONE,COUNCILOR,"DE GUZMAN, TATOY",DE GUZMAN,TATOY,,,NUP,7874
REGION V,CAMARINES NORTE,TALISAY,LONE,COUNCILOR,"ABUYO, JERRY",ABUYO,JERRY,,,PDPLBN,6149
REGION V,CAMARINES NORTE,TALISAY,LONE,COUNCILOR,"ZABALA, DIONNIE",ZABALA,DIONNIE,,,PDPLBN,6061
REGION V,CAMARINES NORTE,TALISAY,LONE,COUNCILOR,"ABANTE, RANDY",ABANTE,RANDY,,,PDPLBN,4913
REGION V,CAMARINES NORTE,TALISAY,LONE,COUNCILOR,"SAC, NENE",SAC,NENE,,,PDPLBN,4291
REGION V,CAMARINES NORTE,TALISAY,LONE,COUNCILOR,"ABANTO, NOLI",ABANTO,NOLI,,,NUP,4281
REGION V,CAMARINES NORTE,TALISAY,LONE,COUNCILOR,"CALIMLIM, BONG",CALIMLIM,BONG,,,PDPLBN,4266
REGION V,CAMARINES NORTE,TALISAY,LONE,COUNCILOR,"YBAROLA, CARMELO",YBAROLA,CARMELO,,,PDPLBN,4258
REGION V,CAMARINES NORTE,TALISAY,LONE,COUNCILOR,"DEFEO, BONG",DEFEO,BONG,,,KB,4046
REGION V,CAMARINES NORTE,VINZONS,LONE,COUNCILOR,"HERALDO, GAYING",HERALDO,GAYING,,,PDPLBN,10061
REGION V,CAMARINES NORTE,VINZONS,LONE,COUNCILOR,"GUINTO, AUGOR",GUINTO,AUGOR,,,PDPLBN,9935
REGION V,CAMARINES NORTE,VINZONS,LONE,COUNCILOR,"PAJARILLO, DODOY",PAJARILLO,DODOY,,,PDPLBN,9566
REGION V,CAMARINES NORTE,VINZONS,LONE,COUNCILOR,"BARDON, ALEX",BARDON,ALEX,,,PDPLBN,9310
REGION V,CAMARINES NORTE,VINZONS,LONE,COUNCILOR,"OBUSAN, MANING",OBUSAN,MANING,,,PDPLBN,8989
REGION V,CAMARINES NORTE,VINZONS,LONE,COUNCILOR,"VALEROS, BIBOY",VALEROS,BIBOY,,,PDPLBN,8340
REGION V,CAMARINES NORTE,VINZONS,LONE,COUNCILOR,"PAJARILLO, NESTOR",PAJARILLO,NESTOR,,,PDPLBN,8103
REGION V,CAMARINES NORTE,VINZONS,LONE,COUNCILOR,"ADORINO, GILBERT",ADORINO,GILBERT,,,PDPLBN,8015
REGION V,CAMARINES SUR,BAAO,LONE,COUNCILOR,"BLANQUERA, BENJAMIN",BLANQUERA,BENJAMIN,,,BICOL1,12152
REGION V,CAMARINES SUR,BAAO,LONE,COUNCILOR,"BESINIO, FARAH RAFAELITA",BESINIO,FARAH,RAFAELITA,,NP,11652
REGION V,CAMARINES SUR,BAAO,LONE,COUNCILOR,"BEDURAL, EDWIN",BEDURAL,EDWIN,,,NP,11335
REGION V,CAMARINES SUR,BAAO,LONE,COUNCILOR,"PEYRA, DAISY",PEYRA,DAISY,,,NP,11000
REGION V,CAMARINES SUR,BAAO,LONE,COUNCILOR,"BUENA, LUCY",BUENA,LUCY,,,NP,10933
REGION V,CAMARINES SUR,BAAO,LONE,COUNCILOR,"SINFUEGO, GILLES",SINFUEGO,GILLES,,,BICOL1,10669
REGION V,CAMARINES SUR,BAAO,LONE,COUNCILOR,"BAYOS, EDUARDO",BAYOS,EDUARDO,,,NP,10270
REGION V,CAMARINES SUR,BAAO,LONE,COUNCILOR,"BOLALIN, MIKE",BOLALIN,MIKE,,,NP,9552
REGION V,CAMARINES SUR,BALATAN,LONE,COUNCILOR,"CUARTO, MA. CECELIA",CUARTO,MA.,CECELIA,,NP,9851
REGION V,CAMARINES SUR,BALATAN,LONE,COUNCILOR,"NARITO, JUN",NARITO,JUN,,,NPC,9082
REGION V,CAMARINES SUR,BALATAN,LONE,COUNCILOR,"LANDAGAN, ANDRES",LANDAGAN,ANDRES,,,NP,7710
REGION V,CAMARINES SUR,BALATAN,LONE,COUNCILOR,"BAGASBAS, AWEE",BAGASBAS,AWEE,,,IND,6911
REGION V,CAMARINES SUR,BALATAN,LONE,COUNCILOR,"BORJA, MA. ISABEL",BORJA,MA.,ISABEL,,NP,6727
REGION V,CAMARINES SUR,BALATAN,LONE,COUNCILOR,"ADUVISO, FRANCO",ADUVISO,FRANCO,,,NP,6642
REGION V,CAMARINES SUR,BALATAN,LONE,COUNCILOR,"NOLASCO, GERALD",NOLASCO,GERALD,,,NP,5935
REGION V,CAMARINES SUR,BALATAN,LONE,COUNCILOR,"ASLOR, ABEGAIL",ASLOR,ABEGAIL,,,NPC,5164
REGION V,CAMARINES SUR,BATO,LONE,COUNCILOR,"ZORILLA, DADO",ZORILLA,DADO,,,LP,12248
REGION V,CAMARINES SUR,BATO,LONE,COUNCILOR,"BATACAN, NONOY",BATACAN,NONOY,,,NPC,12019
REGION V,CAMARINES SUR,BATO,LONE,COUNCILOR,"DOCTOLERO, ABETH",DOCTOLERO,ABETH,,,NP,11428
REGION V,CAMARINES SUR,BATO,LONE,COUNCILOR,"HUGO, BOBOY LANDAGAN",HUGO,BOBOY,LANDAGAN,,NP,10946
REGION V,CAMARINES SUR,BATO,LONE,COUNCILOR,"SAMAR, JOE",SAMAR,JOE,,,NP,10845
REGION V,CAMARINES SUR,BATO,LONE,COUNCILOR,"AGUILA, BAN-BAN",AGUILA,BAN-BAN,,,NP,10645
REGION V,CAMARINES SUR,BATO,LONE,COUNCILOR,"SANDRINO, ENDING",SANDRINO,ENDING,,,NP,9754
REGION V,CAMARINES SUR,BATO,LONE,COUNCILOR,"TINO, NOEL",TINO,NOEL,,,LP,9593
REGION V,CAMARINES SUR,BOMBON,LONE,COUNCILOR,"DELA MERCED, CHO",DELA MERCED,CHO,,,NPC,4013
REGION V,CAMARINES SUR,BOMBON,LONE,COUNCILOR,"ABILLON, AZON",ABILLON,AZON,,,NPC,3921
REGION V,CAMARINES SUR,BOMBON,LONE,COUNCILOR,"CELLO, RODEL",CELLO,RODEL,,,NP,3879
REGION V,CAMARINES SUR,BOMBON,LONE,COUNCILOR,"BENITEZ, PANGAY",BENITEZ,PANGAY,,,NPC,3856
REGION V,CAMARINES SUR,BOMBON,LONE,COUNCILOR,"BORROMEO, ROGER",BORROMEO,ROGER,,,NPC,3775
REGION V,CAMARINES SUR,BOMBON,LONE,COUNCILOR,"VIDALLO, ALLAN",VIDALLO,ALLAN,,,NPC,3695
REGION V,CAMARINES SUR,BOMBON,LONE,COUNCILOR,"ASIDO, AIDA",ASIDO,AIDA,,,NPC,3439
REGION V,CAMARINES SUR,BOMBON,LONE,COUNCILOR,"NALE, JUN",NALE,JUN,,,NP,3426
REGION V,CAMARINES SUR,BUHI,LONE,COUNCILOR,"TABALDE, MARLON",TABALDE,MARLON,,,NPC,17723
REGION V,CAMARINES SUR,BUHI,LONE,COUNCILOR,"NONATO, MARIA BELLA",NONATO,MARIA,BELLA,,NPC,17332
REGION V,CAMARINES SUR,BUHI,LONE,COUNCILOR,"IMPERIAL, MYRNA",IMPERIAL,MYRNA,,,NPC,14987
REGION V,CAMARINES SUR,BUHI,LONE,COUNCILOR,"LIBARDO, RAUL",LIBARDO,RAUL,,,NP,14829
REGION V,CAMARINES SUR,BUHI,LONE,COUNCILOR,"MARTINEZ, CATHY",MARTINEZ,CATHY,,,NP,14151
REGION V,CAMARINES SUR,BUHI,LONE,COUNCILOR,"ECHIPARE, CHRISTIAN",ECHIPARE,CHRISTIAN,,,NP,13628
REGION V,CAMARINES SUR,BUHI,LONE,COUNCILOR,"CAMASIS, EYET",CAMASIS,EYET,,,NPC,12864
REGION V,CAMARINES SUR,BUHI,LONE,COUNCILOR,"VILLADARES, TING",VILLADARES,TING,,,NP,12574
REGION V,CAMARINES SUR,BULA,LONE,COUNCILOR,"MALANYAON, INA",MALANYAON,INA,,,NP,16278
REGION V,CAMARINES SUR,BULA,LONE,COUNCILOR,"SORETA, MOISES",SORETA,MOISES,,,NPC,13292
REGION V,CAMARINES SUR,BULA,LONE,COUNCILOR,"LARGO, BIKOL",LARGO,BIKOL,,,NP,12958
REGION V,CAMARINES SUR,BULA,LONE,COUNCILOR,"HOMBRE, KULIN",HOMBRE,KULIN,,,NP,12328
REGION V,CAMARINES SUR,BULA,LONE,COUNCILOR,"GENIO, GLENN",GENIO,GLENN,,,LP,11971
REGION V,CAMARINES SUR,BULA,LONE,COUNCILOR,"BALLEBAR, LALOY",BALLEBAR,LALOY,,,NP,11800
REGION V,CAMARINES SUR,BULA,LONE,COUNCILOR,"MORA, EDNA",MORA,EDNA,,,NP,11458
REGION V,CAMARINES SUR,BULA,LONE,COUNCILOR,"DECENA, REY",DECENA,REY,,,NPC,11268
REGION V,CAMARINES SUR,CABUSAO,LONE,COUNCILOR,"CANDELARIA, THOPE",CANDELARIA,THOPE,,,NP,5452
REGION V,CAMARINES SUR,CABUSAO,LONE,COUNCILOR,"AGUILAR, JUN",AGUILAR,JUN,,,NP,4974
REGION V,CAMARINES SUR,CABUSAO,LONE,COUNCILOR,"SAN DIEGO, LABOT",SAN DIEGO,LABOT,,,NPC,4199
REGION V,CAMARINES SUR,CABUSAO,LONE,COUNCILOR,"ONG, ISANG",ONG,ISANG,,,NP,3907
REGION V,CAMARINES SUR,CABUSAO,LONE,COUNCILOR,"YAGO, WICK WICK",YAGO,WICK,WICK,,NP,3824
REGION V,CAMARINES SUR,CABUSAO,LONE,COUNCILOR,"EBORDE, BONG",EBORDE,BONG,,,NP,3565
REGION V,CAMARINES SUR,CABUSAO,LONE,COUNCILOR,"ABEJERO, KOKOY",ABEJERO,KOKOY,,,NPC,3446
REGION V,CAMARINES SUR,CABUSAO,LONE,COUNCILOR,"TOLENTINO, JIMMY",TOLENTINO,JIMMY,,,NP,3406
REGION V,CAMARINES SUR,CALABANGA,LONE,COUNCILOR,"MENDOZA, WIN",MENDOZA,WIN,,,NP,21169
REGION V,CAMARINES SUR,CALABANGA,LONE,COUNCILOR,"DUMALASA, PHILIP",DUMALASA,PHILIP,,,IND,19040
REGION V,CAMARINES SUR,CALABANGA,LONE,COUNCILOR,"HILADO, CIELITO",HILADO,CIELITO,,,NP,16785
REGION V,CAMARINES SUR,CALABANGA,LONE,COUNCILOR,"STA. ANA, LEVI JR.",STA. ANA,LEVI,JR.,,BICOL1,16349
REGION V,CAMARINES SUR,CALABANGA,LONE,COUNCILOR,"CALISURA, CARDING",CALISURA,CARDING,,,NPC,16219
REGION V,CAMARINES SUR,CALABANGA,LONE,COUNCILOR,"TABINAS, PUNGAY",TABINAS,PUNGAY,,,NP,15615
REGION V,CAMARINES SUR,CALABANGA,LONE,COUNCILOR,"GONZALES, DANNY",GONZALES,DANNY,,,NP,14237
REGION V,CAMARINES SUR,CALABANGA,LONE,COUNCILOR,"MEDROSO, SONIA",MEDROSO,SONIA,,,IND,13400
REGION V,CAMARINES SUR,CAMALIGAN,LONE,COUNCILOR,"PRADO, DOC-ELI",PRADO,DOC-ELI,,,NPC,6517
REGION V,CAMARINES SUR,CAMALIGAN,LONE,COUNCILOR,"AZUTILLO, JONATHAN",AZUTILLO,JONATHAN,,,NP,5902
REGION V,CAMARINES SUR,CAMALIGAN,LONE,COUNCILOR,"PUNZALAN, RODEL",PUNZALAN,RODEL,,,NP,5752
REGION V,CAMARINES SUR,CAMALIGAN,LONE,COUNCILOR,"CAPUCAO, NATHANIEL",CAPUCAO,NATHANIEL,,,NP,5288
REGION V,CAMARINES SUR,CAMALIGAN,LONE,COUNCILOR,"AGUID, SHEILA",AGUID,SHEILA,,,NP,5284
REGION V,CAMARINES SUR,CAMALIGAN,LONE,COUNCILOR,"ASOR, JOSEFINA",ASOR,JOSEFINA,,,NP,5057
REGION V,CAMARINES SUR,CAMALIGAN,LONE,COUNCILOR,"DEMATERA, DIONY",DEMATERA,DIONY,,,BICOL1,4963
REGION V,CAMARINES SUR,CAMALIGAN,LONE,COUNCILOR,"RABINA, GEORGE",RABINA,GEORGE,,,BICOL1,4960
REGION V,CAMARINES SUR,CANAMAN,LONE,COUNCILOR,"CAPSA, ALEXSIS",CAPSA,ALEXSIS,,,NP,7019
REGION V,CAMARINES SUR,CANAMAN,LONE,COUNCILOR,"CANTILLO, MYRNA",CANTILLO,MYRNA,,,NP,6185
REGION V,CAMARINES SUR,CANAMAN,LONE,COUNCILOR,"IBASCO, ARNEL",IBASCO,ARNEL,,,NP,5848
REGION V,CAMARINES SUR,CANAMAN,LONE,COUNCILOR,"REQUEJO, ROBERTO",REQUEJO,ROBERTO,,,NPC,5726
REGION V,CAMARINES SUR,CANAMAN,LONE,COUNCILOR,"ESPIRITU, RUEL",ESPIRITU,RUEL,,,NP,5347
REGION V,CAMARINES SUR,CANAMAN,LONE,COUNCILOR,"CORPORAL, DIONISIO",CORPORAL,DIONISIO,,,NPC,5331
REGION V,CAMARINES SUR,CANAMAN,LONE,COUNCILOR,"MORALLOS, LEONARDO",MORALLOS,LEONARDO,,,NP,5220
REGION V,CAMARINES SUR,CANAMAN,LONE,COUNCILOR,"CHICA, SABAS",CHICA,SABAS,,,NPC,4605
REGION V,CAMARINES SUR,CARAMOAN,LONE,COUNCILOR,"OBIAS, LYD",OBIAS,LYD,,,NP,11841
REGION V,CAMARINES SUR,CARAMOAN,LONE,COUNCILOR,"BELLEZA, NITA",BELLEZA,NITA,,,NP,11764
REGION V,CAMARINES SUR,CARAMOAN,LONE,COUNCILOR,"CORDIAL, MEANNE",CORDIAL,MEANNE,,,NP,11578
REGION V,CAMARINES SUR,CARAMOAN,LONE,COUNCILOR,"CORDIS, JOHN-JOHN",CORDIS,JOHN-JOHN,,,NPC,11270
REGION V,CAMARINES SUR,CARAMOAN,LONE,COUNCILOR,"ALARKON, TABA",ALARKON,TABA,,,BICOL1,11182
REGION V,CAMARINES SUR,CARAMOAN,LONE,COUNCILOR,"ALARCON, ELVIS",ALARCON,ELVIS,,,NPC,11115
REGION V,CAMARINES SUR,CARAMOAN,LONE,COUNCILOR,"BONITA, EDUARDO",BONITA,EDUARDO,,,IND,11012
REGION V,CAMARINES SUR,CARAMOAN,LONE,COUNCILOR,"PINEDA, LOT-LOT",PINEDA,LOT-LOT,,,NP,10934
REGION V,CAMARINES SUR,DEL GALLEGO,LONE,COUNCILOR,"BARGO, FLORENCE",BARGO,FLORENCE,,,NP,6378
REGION V,CAMARINES SUR,DEL GALLEGO,LONE,COUNCILOR,"UY, EDUARDO JR.",UY,EDUARDO,JR.,,NPC,6079
REGION V,CAMARINES SUR,DEL GALLEGO,LONE,COUNCILOR,"BOCAGO, CARLING",BOCAGO,CARLING,,,BICOL1,6052
REGION V,CAMARINES SUR,DEL GALLEGO,LONE,COUNCILOR,"VERDEJO, ARNEL",VERDEJO,ARNEL,,,NPC,5861
REGION V,CAMARINES SUR,DEL GALLEGO,LONE,COUNCILOR,"MALINAO, AARON",MALINAO,AARON,,,NP,5853
REGION V,CAMARINES SUR,DEL GALLEGO,LONE,COUNCILOR,"VERCELUZ, FRANCISCO",VERCELUZ,FRANCISCO,,,NPC,5194
REGION V,CAMARINES SUR,DEL GALLEGO,LONE,COUNCILOR,"JORVINA, EMS",JORVINA,EMS,,,NP,4880
REGION V,CAMARINES SUR,DEL GALLEGO,LONE,COUNCILOR,"MAGCAWAS, ISIDRO",MAGCAWAS,ISIDRO,,,NP,4813
REGION V,CAMARINES SUR,GAINZA,LONE,COUNCILOR,"SURBANO, NOEL",SURBANO,NOEL,,,NP,3688
REGION V,CAMARINES SUR,GAINZA,LONE,COUNCILOR,"SALUDES, ROMEO",SALUDES,ROMEO,,,NP,3547
REGION V,CAMARINES SUR,GAINZA,LONE,COUNCILOR,"TRANQUILINO, REYNELSON",TRANQUILINO,REYNELSON,,,BICOL1,3504
REGION V,CAMARINES SUR,GAINZA,LONE,COUNCILOR,"TEODORO, JOSE JR.",TEODORO,JOSE,JR.,,NP,3311
REGION V,CAMARINES SUR,GAINZA,LONE,COUNCILOR,"SAN BUENAVENTURA, MOISES",SAN BUENAVENTURA,MOISES,,,NP,3289
REGION V,CAMARINES SUR,GAINZA,LONE,COUNCILOR,"FRANCISCO, CIPRIANO JR.",FRANCISCO,CIPRIANO,JR.,,NPC,3082
REGION V,CAMARINES SUR,GAINZA,LONE,COUNCILOR,"SAN PASCUAL, TERESITA",SAN PASCUAL,TERESITA,,,NPC,2991
REGION V,CAMARINES SUR,GAINZA,LONE,COUNCILOR,"DELA CRUZ, RAQUEL",DELA CRUZ,RAQUEL,,,NPC,2898
REGION V,CAMARINES SUR,GARCHITORENA,LONE,COUNCILOR,"CASTOR, RONIE",CASTOR,RONIE,,,NPC,7627
REGION V,CAMARINES SUR,GARCHITORENA,LONE,COUNCILOR,"TEOXON, RONILO",TEOXON,RONILO,,,NPC,6085
REGION V,CAMARINES SUR,GARCHITORENA,LONE,COUNCILOR,"CEPRIOTO, OCO",CEPRIOTO,OCO,,,NPC,5404
REGION V,CAMARINES SUR,GARCHITORENA,LONE,COUNCILOR,"PARAYNO, EYET",PARAYNO,EYET,,,NPC,5228
REGION V,CAMARINES SUR,GARCHITORENA,LONE,COUNCILOR,"DIANELA, SIMEON JR.",DIANELA,SIMEON,JR.,,NPC,5224
REGION V,CAMARINES SUR,GARCHITORENA,LONE,COUNCILOR,"BOMBASE, ERASMO JR.",BOMBASE,ERASMO,JR.,,NPC,4914
REGION V,CAMARINES SUR,GARCHITORENA,LONE,COUNCILOR,"SARMIENTO, DIEGO",SARMIENTO,DIEGO,,,NPC,4733
REGION V,CAMARINES SUR,GARCHITORENA,LONE,COUNCILOR,"PERMINOFF, NORING",PERMINOFF,NORING,,,NPC,4678
REGION V,CAMARINES SUR,GOA,LONE,COUNCILOR,"PAN, MARCEL MICHAEL",PAN,MARCEL,MICHAEL,,NPC,13773
REGION V,CAMARINES SUR,GOA,LONE,COUNCILOR,"BROQUEZA, HANNA",BROQUEZA,HANNA,,,NPC,13616
REGION V,CAMARINES SUR,GOA,LONE,COUNCILOR,"BELLEZA, SHEILA",BELLEZA,SHEILA,,,NPC,13502
REGION V,CAMARINES SUR,GOA,LONE,COUNCILOR,"CAMACHO, ALEX",CAMACHO,ALEX,,,NP,12311
REGION V,CAMARINES SUR,GOA,LONE,COUNCILOR,"AVILA, PINKY",AVILA,PINKY,,,NPC,11841
REGION V,CAMARINES SUR,GOA,LONE,COUNCILOR,"PENA, PROT JR.",PENA,PROT,JR.,,NPC,11378
REGION V,CAMARINES SUR,GOA,LONE,COUNCILOR,"LIM, NEMIA",LIM,NEMIA,,,NPC,10986
REGION V,CAMARINES SUR,GOA,LONE,COUNCILOR,"RIVERO, ANDY",RIVERO,ANDY,,,BICOL1,10532
REGION V,CAMARINES SUR,IRIGA,LONE,COUNCILOR,"MAGISTRADO, SOFRONIO SONNY",MAGISTRADO,SOFRONIO,SONNY,,LP,24662
REGION V,CAMARINES SUR,IRIGA,LONE,COUNCILOR,"TINO, FATIMA",TINO,FATIMA,,,LP,24071
REGION V,CAMARINES SUR,IRIGA,LONE,COUNCILOR,"AUDAL, JAY-AR",AUDAL,JAY-AR,,,LP,23845
REGION V,CAMARINES SUR,IRIGA,LONE,COUNCILOR,"OROLFO, ROS",OROLFO,ROS,,,LP,23475
REGION V,CAMARINES SUR,IRIGA,LONE,COUNCILOR,"OLIVA, DANTE",OLIVA,DANTE,,,LP,21761
REGION V,CAMARINES SUR,IRIGA,LONE,COUNCILOR,"DIÑO, INAN",DIÑO,INAN,,,LP,21675
REGION V,CAMARINES SUR,IRIGA,LONE,COUNCILOR,"ABONITE, JESSIE JR.",ABONITE,JESSIE,JR.,,LP,21219
REGION V,CAMARINES SUR,IRIGA,LONE,COUNCILOR,"GRIMALDO, JM",GRIMALDO,JM,,,LP,20481
REGION V,CAMARINES SUR,LAGONOY,LONE,COUNCILOR,"MARTIZANO, VANGIE",MARTIZANO,VANGIE,,,NPC,15842
REGION V,CAMARINES SUR,LAGONOY,LONE,COUNCILOR,"SABOCO, MERS",SABOCO,MERS,,,NPC,15412
REGION V,CAMARINES SUR,LAGONOY,LONE,COUNCILOR,"ABANTE, FREDERICK",ABANTE,FREDERICK,,,NPC,14403
REGION V,CAMARINES SUR,LAGONOY,LONE,COUNCILOR,"MELGAREJO, MAMO",MELGAREJO,MAMO,,,NPC,13772
REGION V,CAMARINES SUR,LAGONOY,LONE,COUNCILOR,"VALE, JOSE",VALE,JOSE,,,NPC,13393
REGION V,CAMARINES SUR,LAGONOY,LONE,COUNCILOR,"CABRAL, JUN",CABRAL,JUN,,,NPC,13118
REGION V,CAMARINES SUR,LAGONOY,LONE,COUNCILOR,"PETEZA, JAMES",PETEZA,JAMES,,,NPC,12790
REGION V,CAMARINES SUR,LAGONOY,LONE,COUNCILOR,"OLIVARES, JESUS",OLIVARES,JESUS,,,NP,12553
REGION V,CAMARINES SUR,LIBMANAN,LONE,COUNCILOR,"RASONABLE, PIDAY",RASONABLE,PIDAY,,,NPC,23063
REGION V,CAMARINES SUR,LIBMANAN,LONE,COUNCILOR,"SAN BUENAVENTURA, KAPDON",SAN BUENAVENTURA,KAPDON,,,BICOL1,22152
REGION V,CAMARINES SUR,LIBMANAN,LONE,COUNCILOR,"ATIENZA, GERYMAR",ATIENZA,GERYMAR,,,NP,21831
REGION V,CAMARINES SUR,LIBMANAN,LONE,COUNCILOR,"JIMENEZ, BIBBY",JIMENEZ,BIBBY,,,PDPLBN,21135
REGION V,CAMARINES SUR,LIBMANAN,LONE,COUNCILOR,"ROXAS, ALLAN",ROXAS,ALLAN,,,NPC,20336
REGION V,CAMARINES SUR,LIBMANAN,LONE,COUNCILOR,"FELIZARDO, TONETTE",FELIZARDO,TONETTE,,DOC.,NPC,19698
